angle,curLapTime,damage,distFromStart,distRaced,focus,fuel,gear,lastLapTime,opponents,racePos,rpm,speedX,speedY,speedZ,track,trackPos,wheelSpinVel,z,parser,actions,accel,brake,gear,steer,clutch,focus,meta
-0.0133688,-0.582,0,4183.37,0,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.9985,0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,3695.91,-0.00167518,0.00186722,0.00297884,"[4.00035, 4.12669, 4.58383, 5.58272, 7.81963, 11.2818, 14.7216, 21.4134, 39.8145, 200.0, 108.356, 49.8544, 32.5358, 24.2846, 16.3808, 11.468, 9.3103, 8.31273, 8.00072]",0.333334,"[0.0, 0.0, 0.0, 0.0]",0.345268,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [1], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,1,0,0,0,0
-0.0133688,-0.562,0,4183.37,0,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.9983,0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,3912.8,-0.00167518,0.00186722,0.00297884,"[4.00035, 4.12669, 4.58383, 5.58272, 7.81963, 11.2818, 14.7216, 21.4134, 39.8145, 200.0, 108.356, 49.8544, 32.5358, 24.2846, 16.3808, 11.468, 9.3103, 8.31273, 8.00072]",0.333334,"[0.0, 0.0, 0.0, 0.0]",0.345268,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [1], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,1,0,0,0,0
-0.0133688,-0.542,0,4183.37,0,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.998,0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,4138.81,-0.00167518,0.00186722,0.00297884,"[4.00035, 4.12669, 4.58383, 5.58272, 7.81963, 11.2818, 14.7216, 21.4134, 39.8145, 200.0, 108.356, 49.8544, 32.5358, 24.2846, 16.3808, 11.468, 9.3103, 8.31273, 8.00072]",0.333334,"[0.0, 0.0, 0.0, 0.0]",0.345268,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [1], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,1,0,0,0,0
-0.0133688,-0.522,0,4183.37,0,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.9978,0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,4373.66,-0.00167518,0.00186722,0.00297884,"[4.00035, 4.12669, 4.58383, 5.58272, 7.81963, 11.2818, 14.7216, 21.4134, 39.8145, 200.0, 108.356, 49.8544, 32.5358, 24.2846, 16.3808, 11.468, 9.3103, 8.31273, 8.00072]",0.333334,"[0.0, 0.0, 0.0, 0.0]",0.345268,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [1], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,1,0,0,0,0
-0.0133688,-0.502,0,4183.37,0,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.9976,0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,4616,-0.00167518,0.00186722,0.00297884,"[4.00035, 4.12669, 4.58383, 5.58272, 7.81963, 11.2818, 14.7216, 21.4134, 39.8145, 200.0, 108.356, 49.8544, 32.5358, 24.2846, 16.3808, 11.468, 9.3103, 8.31273, 8.00072]",0.333334,"[0.0, 0.0, 0.0, 0.0]",0.345268,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [1], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,1,0,0,0,0
-0.0133688,-0.482,0,4183.37,0,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.9973,0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,4865.94,-0.00167518,0.00186722,0.00297884,"[4.00035, 4.12669, 4.58383, 5.58272, 7.81963, 11.2818, 14.7216, 21.4134, 39.8145, 200.0, 108.356, 49.8544, 32.5358, 24.2846, 16.3808, 11.468, 9.3103, 8.31273, 8.00072]",0.333334,"[0.0, 0.0, 0.0, 0.0]",0.345268,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [1], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,1,0,0,0,0
-0.0133688,-0.462,0,4183.37,0,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.997,0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,5123.64,-0.00167518,0.00186722,0.00297884,"[4.00035, 4.12669, 4.58383, 5.58272, 7.81963, 11.2818, 14.7216, 21.4134, 39.8145, 200.0, 108.356, 49.8544, 32.5358, 24.2846, 16.3808, 11.468, 9.3103, 8.31273, 8.00072]",0.333334,"[0.0, 0.0, 0.0, 0.0]",0.345268,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [1], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,1,0,0,0,0
-0.0133688,-0.442,0,4183.37,0,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.9967,0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,5388.88,-0.00167518,0.00186722,0.00297884,"[4.00035, 4.12669, 4.58383, 5.58272, 7.81963, 11.2818, 14.7216, 21.4134, 39.8145, 200.0, 108.356, 49.8544, 32.5358, 24.2846, 16.3808, 11.468, 9.3103, 8.31273, 8.00072]",0.333334,"[0.0, 0.0, 0.0, 0.0]",0.345268,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [1], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,1,0,0,0,0
-0.0133688,-0.422,0,4183.37,0,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.9963,0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,5659.65,-0.00167518,0.00186722,0.00297884,"[4.00035, 4.12669, 4.58383, 5.58272, 7.81963, 11.2818, 14.7216, 21.4134, 39.8145, 200.0, 108.356, 49.8544, 32.5358, 24.2846, 16.3808, 11.468, 9.3103, 8.31273, 8.00072]",0.333334,"[0.0, 0.0, 0.0, 0.0]",0.345268,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [1], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,1,0,0,0,0
-0.0133688,-0.402,0,4183.37,0,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.9959,0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,5935.69,-0.00167518,0.00186722,0.00297884,"[4.00035, 4.12669, 4.58383, 5.58272, 7.81963, 11.2818, 14.7216, 21.4134, 39.8145, 200.0, 108.356, 49.8544, 32.5358, 24.2846, 16.3808, 11.468, 9.3103, 8.31273, 8.00072]",0.333334,"[0.0, 0.0, 0.0, 0.0]",0.345268,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [1], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,1,0,0,0,0
-0.0133688,-0.382,0,4183.37,0,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.9955,0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,6217.03,-0.00167518,0.00186722,0.00297884,"[4.00035, 4.12669, 4.58383, 5.58272, 7.81963, 11.2818, 14.7216, 21.4134, 39.8145, 200.0, 108.356, 49.8544, 32.5358, 24.2846, 16.3808, 11.468, 9.3103, 8.31273, 8.00072]",0.333334,"[0.0, 0.0, 0.0, 0.0]",0.345268,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [1], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,1,0,0,0,0
-0.0133688,-0.362,0,4183.37,0,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.9951,0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,6502.99,-0.00167518,0.00186722,0.00297884,"[4.00035, 4.12669, 4.58383, 5.58272, 7.81963, 11.2818, 14.7216, 21.4134, 39.8145, 200.0, 108.356, 49.8544, 32.5358, 24.2846, 16.3808, 11.468, 9.3103, 8.31273, 8.00072]",0.333334,"[0.0, 0.0, 0.0, 0.0]",0.345268,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [1], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,1,0,0,0,0
-0.0133688,-0.342,0,4183.37,0,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.9946,0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,6791.61,-0.00167518,0.00186722,0.00297884,"[4.00035, 4.12669, 4.58383, 5.58272, 7.81963, 11.2818, 14.7216, 21.4134, 39.8145, 200.0, 108.356, 49.8544, 32.5358, 24.2846, 16.3808, 11.468, 9.3103, 8.31273, 8.00072]",0.333334,"[0.0, 0.0, 0.0, 0.0]",0.345268,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [1], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,1,0,0,0,0
-0.0133688,-0.322,0,4183.37,0,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.9941,0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,7082.75,-0.00167518,0.00186722,0.00297884,"[4.00035, 4.12669, 4.58383, 5.58272, 7.81963, 11.2818, 14.7216, 21.4134, 39.8145, 200.0, 108.356, 49.8544, 32.5358, 24.2846, 16.3808, 11.468, 9.3103, 8.31273, 8.00072]",0.333334,"[0.0, 0.0, 0.0, 0.0]",0.345268,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [1], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,1,0,0,0,0
-0.0133688,-0.302,0,4183.37,0,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.9936,0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,7376.41,-0.00167518,0.00186722,0.00297884,"[4.00035, 4.12669, 4.58383, 5.58272, 7.81963, 11.2818, 14.7216, 21.4134, 39.8145, 200.0, 108.356, 49.8544, 32.5358, 24.2846, 16.3808, 11.468, 9.3103, 8.31273, 8.00072]",0.333334,"[0.0, 0.0, 0.0, 0.0]",0.345268,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [1], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,1,0,0,0,0
-0.0133688,-0.282,0,4183.37,0,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.9931,0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,7672.12,-0.00167518,0.00186722,0.00297884,"[4.00035, 4.12669, 4.58383, 5.58272, 7.81963, 11.2818, 14.7216, 21.4134, 39.8145, 200.0, 108.356, 49.8544, 32.5358, 24.2846, 16.3808, 11.468, 9.3103, 8.31273, 8.00072]",0.333334,"[0.0, 0.0, 0.0, 0.0]",0.345268,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [1], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,1,0,0,0,0
-0.0133688,-0.262,0,4183.37,0,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.9926,0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,7969.6,-0.00167518,0.00186722,0.00297884,"[4.00035, 4.12669, 4.58383, 5.58272, 7.81963, 11.2818, 14.7216, 21.4134, 39.8145, 200.0, 108.356, 49.8544, 32.5358, 24.2846, 16.3808, 11.468, 9.3103, 8.31273, 8.00072]",0.333334,"[0.0, 0.0, 0.0, 0.0]",0.345268,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [1], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,1,0,0,0,0
-0.0133688,-0.242,0,4183.37,0,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.992,0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,8268.83,-0.00167518,0.00186722,0.00297884,"[4.00035, 4.12669, 4.58383, 5.58272, 7.81963, 11.2818, 14.7216, 21.4134, 39.8145, 200.0, 108.356, 49.8544, 32.5358, 24.2846, 16.3808, 11.468, 9.3103, 8.31273, 8.00072]",0.333334,"[0.0, 0.0, 0.0, 0.0]",0.345268,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [1], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,1,0,0,0,0
-0.0133688,-0.222,0,4183.37,0,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.9914,0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,8567.13,-0.00167518,0.00186722,0.00297884,"[4.00035, 4.12669, 4.58383, 5.58272, 7.81963, 11.2818, 14.7216, 21.4134, 39.8145, 200.0, 108.356, 49.8544, 32.5358, 24.2846, 16.3808, 11.468, 9.3103, 8.31273, 8.00072]",0.333334,"[0.0, 0.0, 0.0, 0.0]",0.345268,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [1], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,1,0,0,0,0
-0.0133688,-0.202,0,4183.37,0,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.9908,0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,8853.48,-0.00167518,0.00186722,0.00297884,"[4.00035, 4.12669, 4.58383, 5.58272, 7.81963, 11.2818, 14.7216, 21.4134, 39.8145, 200.0, 108.356, 49.8544, 32.5358, 24.2846, 16.3808, 11.468, 9.3103, 8.31273, 8.00072]",0.333334,"[0.0, 0.0, 0.0, 0.0]",0.345268,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [1], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,1,0,0,0,0
-0.0133688,-0.182,0,4183.37,0,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.9901,0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,9127.24,-0.00167518,0.00186722,0.00297884,"[4.00035, 4.12669, 4.58383, 5.58272, 7.81963, 11.2818, 14.7216, 21.4134, 39.8145, 200.0, 108.356, 49.8544, 32.5358, 24.2846, 16.3808, 11.468, 9.3103, 8.31273, 8.00072]",0.333334,"[0.0, 0.0, 0.0, 0.0]",0.345268,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [1], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,1,0,0,0,0
-0.0133688,-0.162,0,4183.37,0,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.9895,0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,9389.07,-0.00167518,0.00186722,0.00297884,"[4.00035, 4.12669, 4.58383, 5.58272, 7.81963, 11.2818, 14.7216, 21.4134, 39.8145, 200.0, 108.356, 49.8544, 32.5358, 24.2846, 16.3808, 11.468, 9.3103, 8.31273, 8.00072]",0.333334,"[0.0, 0.0, 0.0, 0.0]",0.345268,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [1], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,1,0,0,0,0
-0.0133688,-0.142,0,4183.37,0,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.9891,0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,9608.77,-0.00167518,0.00186722,0.00297884,"[4.00035, 4.12669, 4.58383, 5.58272, 7.81963, 11.2818, 14.7216, 21.4134, 39.8145, 200.0, 108.356, 49.8544, 32.5358, 24.2846, 16.3808, 11.468, 9.3103, 8.31273, 8.00072]",0.333334,"[0.0, 0.0, 0.0, 0.0]",0.345268,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [1], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,1,0,0,0,0
-0.0133688,-0.122,0,4183.37,0,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.9888,0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,9608.77,-0.00167518,0.00186722,0.00297884,"[4.00035, 4.12669, 4.58383, 5.58272, 7.81963, 11.2818, 14.7216, 21.4134, 39.8145, 200.0, 108.356, 49.8544, 32.5358, 24.2846, 16.3808, 11.468, 9.3103, 8.31273, 8.00072]",0.333334,"[0.0, 0.0, 0.0, 0.0]",0.345268,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [1], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,1,0,0,0,0
-0.0133688,-0.102,0,4183.37,0,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.9885,0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,9608.77,-0.00167518,0.00186722,0.00297884,"[4.00035, 4.12669, 4.58383, 5.58272, 7.81963, 11.2818, 14.7216, 21.4134, 39.8145, 200.0, 108.356, 49.8544, 32.5358, 24.2846, 16.3808, 11.468, 9.3103, 8.31273, 8.00072]",0.333334,"[0.0, 0.0, 0.0, 0.0]",0.345268,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [1], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,1,0,0,0,0
-0.0133688,-0.082,0,4183.37,0,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.9883,0,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,9608.77,-0.00167518,0.00186722,0.00297884,"[4.00035, 4.12669, 4.58383, 5.58272, 7.81963, 11.2818, 14.7216, 21.4134, 39.8145, 200.0, 108.356, 49.8544, 32.5358, 24.2846, 16.3808, 11.468, 9.3103, 8.31273, 8.00072]",0.333334,"[0.0, 0.0, 0.0, 0.0]",0.345268,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [1], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,1,0,0,0,0
